,uuid,id,sex,area,width,height,MA,ma,per_area,eccentricity,perimeter,symmetry,weight,mask_method
1153,307e5049a393491ea4b00a610b758a74,TA5751,1,283123.74380906805,630,302,619.5548095703125,288.38421630859375,58.28497845054137,0.8850636250302483,1967.6164355278015,0.28654002737985523,26.8,LAB_closing
1154,8cece6b502884a469d2cf1cf8e14554c,TA0159,1,246261.07886044617,447,313,448.9066162109375,304.218994140625,59.95278492983316,0.7353488056241325,1908.4204773902893,0.5163107305337332,22.3,LAB_closing
1155,e60e314912314ff0b0e05889442703f3,TA5751,1,274073.0308590871,719,252,695.6820068359375,247.47918701171875,59.14399261413078,0.9345864563974597,2011.5159302949905,0.2918224215885222,26.8,LAB_closing
1156,025e5528764a4e6ba837ba56de9114a3,TA332,1,254983.65295283092,593,331,617.9049072265625,180.95993041992188,36.33503665625653,0.9561551844231956,2029.9179512262344,0.3398086482145577,20.4,Gray_opening
1157,6b9c10fe8f6c4ae483cf0f9bef08b8c4,TA0432,0,175837.60405783367,425,391,497.72174072265625,218.8585205078125,38.83818633879457,0.8981346013002366,1595.727045416832,0.2474797092030289,14.3,Gray_opening
1158,b827470190c14489bef49fbc4bc267f4,TA332,1,255221.51502174308,593,333,614.749267578125,182.45895385742188,35.68562006795403,0.9549389697408291,2039.9179512262344,0.3426055411710951,20.4,Gray_opening
1159,8340da1758734274944d716e8cd41f34,TA0427,0,246915.64047165646,661,312,672.3758544921875,260.95196533203125,47.70362550407061,0.9216154548204352,2093.699695825577,0.20341963077470146,18.9,LAB_closing
1160,4221495af13b46e299616efa68bfc3f7,CG1741,0,218848.01662711415,641,335,653.5991821289062,148.10397338867188,29.75760821477635,0.9739884754497133,2073.4154250621796,0.19695146409947853,27.2,Gray_opening
1161,e7f7df6ed1c2446d9e7e25146b7b2f53,TA433,0,223417.6847041921,573,429,653.074951171875,202.00181579589844,33.764751827579055,0.9509616602066077,2317.280429959297,0.32984610990109614,17.7,Gray_opening
1162,0800536b24dd40e7b87a0dc9a343f114,TA0427,0,219524.595365885,613,321,601.490478515625,257.188720703125,50.636357331113885,0.9039748218472923,1905.4915450811386,0.34778474257214387,18.9,LAB_opening
1163,0ffde981fdc5435ca51d99e382c56002,TA433,0,236901.29407581314,595,381,669.1439208984375,202.21185302734375,30.793010921481706,0.953246173353275,2045.7758158445358,0.16137175390069017,17.7,Gray_opening
1164,60999db38b384598a4ba8cb9f6eaace0,TA977,0,222336.2624487069,606,427,664.182861328125,222.5786590576172,36.123945727906126,0.9421766861937207,1858.4692478179932,0.29565707726233753,16.8,LAB_closing
1165,72f843b286e84a0cae57ea718e0e62b4,TA5751,1,284641.17684560054,593,346,590.4212646484375,309.6683654785156,52.51759879484969,0.8514183643267833,1985.2316595315933,0.3035949203962735,26.8,LAB_closing
1166,063fa57b5281420db00e90b38ba1591c,CG1741,0,290066.44785506563,731,308,812.5235595703125,192.6529541015625,44.244937120926565,0.971484162707194,2241.4154250621796,0.09959922529674586,27.2,LAB_closing
1167,ae7dcd509abb45709d8ea3d990500c2f,TA0154,1,320877.6579229036,597,307,655.5844116210938,195.59982299804688,44.56940576865772,0.9544535723335417,1860.9057586193085,0.36739214835453443,22.9,LAB_closing
1168,2bfc16c4dd83416aa6d1a571e7842d3c,CG1741,0,219205.0285706308,641,335,653.5991821289062,148.10397338867188,29.75760821477635,0.9739884754497133,2073.4154250621796,0.19695146409947853,27.2,Gray_opening
1169,bb97d51325044618b127cf4d56079698,TA0427,0,246235.13226481946,660,306,671.8157958984375,257.89263916015625,48.47167287110284,0.9233854702184724,2074.2438521385193,0.20587215236283282,18.9,LAB_closing
1170,9eef8e1f5d044764a3681601cdee52ea,TA0440,1,205564.2862021963,636,338,677.6284790039062,206.83811950683594,39.32300730943265,0.9522760215212823,2021.4326699972153,0.3249794992192853,16.0,LAB_opening
1171,5c730746eb9244eeb6030e9c52e9da58,TA5751,1,282620.5084265836,609,344,602.0238647460938,307.8517761230469,53.141637037455084,0.8593657556125412,1988.1017167568207,0.2963177630827867,26.8,LAB_closing
1172,0a64758177e74af2be664da11c72cf99,TA5751,1,275257.1473918156,719,255,697.7979736328125,250.2786102294922,59.1398691991057,0.9334647484329763,2040.2438521385193,0.2961898419152441,26.8,LAB_closing
1173,da8371d2c9e342fa8c2c5852f0d87093,TA5751,1,282280.29642552667,632,328,617.5534057617188,300.3554992675781,54.06531188043312,0.8737565141374194,2001.9007062911987,0.2814481775320802,26.8,LAB_closing
1174,5d712e3f75ae48a6af0176c3aedf9963,TA332,1,301764.2043717176,611,388,708.0933837890625,197.91038513183594,32.64280706440089,0.9601463973756561,1902.6042429208755,0.3768164882540326,20.4,LAB_closing
1175,d1585ac96db64267b6d6db1029a9397e,TA0440,1,198741.84417281844,573,306,638.5419921875,192.74014282226562,41.64411976911977,0.9533572939649406,1780.8885136842728,0.3291116885738073,16.0,LAB_closing
1176,0b458ee72f1b461d821524ed8e176319,TA0427,0,228199.7010778334,576,282,576.0110473632812,262.54010009765625,57.9834594300193,0.8900873196606055,1796.462107539177,0.3512432268192637,18.9,LAB_opening
1177,96131099a1e44bba97e1bf4365a24014,TA0477,1,104911.7103560586,461,345,516.0259399414062,171.63735961914062,26.38692346437052,0.9430631188205986,1884.8224983215332,0.1620139136639315,16.1,Gray_opening
1178,95fec615332a488caadc3a4d348c6134,TA5751,1,270432.94960372226,714,252,693.33642578125,245.84425354003906,58.77250768555116,0.9350251208113893,1988.8296386003494,0.2842187104473294,26.8,LAB_closing
1179,69e420f62f3842ddb3e112a87665b608,TA332,1,251520.5493389334,537,306,557.5704956054688,213.1912078857422,42.614084672908206,0.924014510021313,1873.2316595315933,0.29808046997745746,20.4,LAB_closing
1180,f7060352d3a34a0884e5351c7bf16dd6,TA5751,1,285114.3940023236,586,353,587.8290405273438,304.4092712402344,50.94005016096429,0.8554693735536251,1959.1311542987823,0.2956165132598196,26.8,LAB_closing
1181,a87a641834ba4b92bf43c61a38670793,TA0160,1,228757.8861527188,594,342,608.2963256835938,234.95709228515625,41.05493847720833,0.9223923185372697,2041.3321647644043,0.25980129830847626,20.2,LAB_closing
1182,5c6e364b0a274ea0a1273b8fa937b761,TA0477,1,209005.93170271599,596,361,585.5974731445312,272.1097412109375,41.67634365342062,0.885483784064263,1920.3199721574783,0.21577151303062578,16.1,LAB_opening
1183,987f0cc84477467bb27c54938c62dcec,TA0441,1,221634.93320946925,485,465,654.9068603515625,184.01681518554688,36.16315789473684,0.9597131384432716,1870.285482287407,0.33148788927335643,13.5,LAB_closing
1184,1356f3015f28441cb26b42e67b6cc6c0,TA5751,1,284909.0941244035,622,334,611.9696655273438,303.7496337890625,54.22300037211255,0.8681239119101023,1992.1017167568207,0.28456931324102047,26.8,LAB_closing
1185,80208d0e26604c559588e9e95d7a74d9,TA332,1,242328.28996879057,573,305,603.5471801757812,172.90118408203125,37.0985584792351,0.958087714679511,1966.562612771988,0.3262168573401796,20.4,Gray_opening
1186,5ed30d55714b45fd964d108ab628472f,TA5751,1,285669.72495596355,591,346,589.0584106445312,309.23193359375,52.31785102537168,0.85112707675975,1962.2022219896317,0.3009880376549137,26.8,LAB_closing
1187,46a7c5531c3f4acfaaf8a5868c034f74,TA433,0,212548.32063202836,568,430,652.10693359375,193.50399780273438,34.603873239436616,0.9549593640792756,2298.309867501259,0.31869146859033565,17.7,Gray_opening
1188,cf0d2faf75ef4c79a7585731293d93c4,TA0440,1,205528.31278000082,584,312,652.3799438476562,200.13174438476562,41.32326007326007,0.9517831089557707,1851.4326699972153,0.32841831137045924,16.0,LAB_closing
1189,fe38aa800cc346dbbfcb05b6960b464c,TA5751,1,273398.75193020835,640,301,628.3161010742188,289.1305847167969,58.48992940199336,0.8878321726258547,1993.072279214859,0.2898055516415387,26.8,LAB_closing
1190,84dfc9e0e4f345a8af0feabf913e7ac7,TA5751,1,284368.854632749,626,332,615.3138427734375,302.04034423828125,54.1366649182204,0.8712316956336397,1994.1017167568207,0.28044751332925444,26.8,LAB_closing
1191,f88d4df2322e459e8c657abf42b8a619,CG1741,0,194444.31538747836,690,287,715.5215454101562,241.82957458496094,41.919607209399594,0.9411544954850963,2547.8245862722397,0.16002507387839168,27.2,LAB_opening
