Unnamed: 0,filename,id,sex,weight,height,complete,area,area_cc,mayor_axis,minor_axis,percent_area,eccentricity,perimeter,width_bbox,height_bbox,mask_method,symmetry,symmetry_v,orientation,distance,area_bb,good,augmented,train_set,train
1411,33bc202f49204fcbae052a6d0fde94ba,TA0477,1,16.1,1.285492919921875,True,69488.0,262195.3408733063,465.1640625,318.1093444824219,0.3926807491043073,0.7296087228985998,2380.0571188926697,522.0,339.0,NEW,0.5160320499184571,0.6845635680351698,84.14798736572266,283.6353292521931,176958.0,Selected,False,True,True
1415,49f9bde4d2cd4a7191e624911291bc27,TA0432,0,14.3,1.269763916015625,True,66699.5,213200.0775397033,487.3985595703125,207.4517364501953,0.42176434135977336,0.904897011211598,1982.2509894371035,448.0,353.0,NEW,0.6776213527556957,0.8681736761854006,62.219844818115234,236.1906009984309,158144.0,Selected,False,True,True
1416,0f44cc9ba0354e47b3b56bf5effc786c,TA332,1,20.4,1.3300029296875,True,58013.0,223025.23049446364,529.6044921875,177.70155334472656,0.3077318876712038,0.9420272629000894,2390.1992548704147,451.0,418.0,NEW,0.7175787138187423,0.7321782429754585,126.18150329589844,287.3395204283602,188518.0,Discarded,False,True,True
1419,a1a1132cf9734a8b989dcdc62ca1f8ee,TA0432,0,14.3,1.2638077392578124,True,59703.5,166528.4210995496,487.8932800292969,240.73439025878903,0.33182990406954127,0.8697934069925936,2534.240885138512,471.0,382.0,NEW,0.4354790960823657,0.6943192658136246,126.85865783691406,393.2861553627333,179922.0,Selected,False,True,True
1420,28fe900024d34789a2b0af1c96478dc1,TA0159,1,22.3,1.3258843994140626,True,87721.0,281099.4504256996,460.3966674804688,300.32684326171875,0.5426936401880722,0.7579420149583923,2030.6702563762665,449.0,360.0,NEW,0.6802090033968695,0.7533150511787475,114.80206298828124,328.4524318679952,161640.0,Selected,False,True,True
1426,8e24008645394f488c5a1615814c80cb,TA433,0,17.7,1.243786376953125,True,96923.0,250596.3965679675,690.760986328125,213.89700317382807,0.3750512719308429,0.950849257237176,2024.6601506471636,586.0,441.0,NEW,0.934803284891748,0.8365428866548716,56.67559814453125,276.4868893817571,258426.0,Selected,False,True,False
1428,2261abe56bb9421c893508c951e9bbc0,TA0477,1,16.1,1.262200439453125,True,72000.0,215773.38806855748,515.8302612304688,290.59429931640625,0.35606195478013175,0.8262166124451444,2469.454087615013,492.0,411.0,NEW,0.4743303724183239,0.5772552454730848,62.46183013916016,219.33763926877663,202212.0,Discarded,False,True,True
1431,d50b42678c58476b8c83d5100b529df2,TA5854,1,24.0,1.435654541015625,True,85152.5,428341.0106083728,526.9605102539062,247.2732391357422,0.5866598230771352,0.8830683695443122,1852.854021072388,554.0,262.0,NEW,0.6770140084702378,0.8687811234700051,88.33538818359375,150.86417732516887,145148.0,Selected,False,True,False
1432,be5f79e5059c434db38a8d678b0e4555,TA0159,1,22.3,1.3439429931640623,True,75590.5,282698.5870467862,588.1841430664062,191.1051483154297,0.366204654677932,0.9457459691155756,1984.7951465845108,532.0,388.0,NEW,0.8208562795139116,0.742998417204076,55.35649108886719,353.42042951702723,206416.0,Discarded,False,True,True
1434,e14200d34d01413e80524bb79fefd946,TA0185,0,22.8,1.3582056884765623,True,70736.0,286006.2236729299,531.2138061523438,220.1141357421875,0.44713869415981344,0.9101127363472902,1754.70474755764,559.0,283.0,NEW,0.6358716173694148,0.759723096286973,106.89581298828124,347.5082732828098,158197.0,Selected,False,True,True
1436,a92cf175c3cb40e0a78801216c9acdcc,TA5751,1,26.8,1.3615819091796877,True,102851.5,346736.3240932589,612.7557373046875,265.8818664550781,0.459404591745578,0.9009554156382364,2213.9667189121246,580.0,386.0,NEW,0.6544214673049324,0.8457856159039905,70.18499755859375,329.7104790570054,223880.0,Selected,False,True,True
1440,de77c04e5d834b10b734c3e942203fb1,TA977,0,16.8,1.224589599609375,True,74828.0,212785.5629195752,573.5574951171875,224.81727600097656,0.3604865711188727,0.9199780403718024,2471.405318140984,575.0,361.0,NEW,0.5473154539227567,0.6210021602824174,112.63084411621094,329.07445965920846,207575.0,Discarded,False,True,False
1450,f39fe2b2dd3449c6b2c4318fa4ef864d,TA0427,0,18.9,1.2601148681640626,True,102666.5,240537.96278349616,596.2521362304688,257.7644348144531,0.4876341787783794,0.9017261152950492,2151.30481171608,605.0,348.0,NEW,0.7421930053188922,0.874479935903005,70.8310775756836,342.239682094289,210540.0,Selected,False,True,True
1455,1c247b0440914d19ae10faa3a08a6b8a,TA332,1,20.4,1.316759765625,True,79850.0,273754.4751217954,621.2484741210938,214.0241851806641,0.3997456846489647,0.9387839040591252,2495.454087972641,574.0,348.0,NEW,0.8064651657069422,0.710772804784618,107.2337417602539,280.28021692584724,199752.0,Discarded,False,True,True
1474,dad27a75d1104e6bba43fba5d9b97cdb,TA0154,1,22.9,1.3224190673828125,True,78375.0,304572.2373032363,595.3653564453125,207.1512908935547,0.4333797816927109,0.9375168850655494,2318.375879406929,591.0,306.0,NEW,0.926307568275723,0.7258893479794417,106.0995101928711,224.8488381112965,180846.0,Selected,False,True,True
1488,e1a9502790754cb894f59ef5550135aa,TA977,0,16.8,1.217254638671875,True,96568.5,229222.5262995775,670.2207641601562,221.8265838623047,0.3801250964399868,0.943639383566871,1879.564698457718,602.0,422.0,NEW,0.7278852177842595,0.8930335740035125,125.6501235961914,315.38230768386484,254044.0,Selected,False,True,False
1489,991d13409fac4c058ccb2e0977db708f,TA0159,1,22.3,1.3831649169921876,True,72464.5,303045.2407123315,482.130859375,256.16754150390625,0.4516948412995238,0.8471689023711858,1972.3687398433683,461.0,348.0,NEW,0.5219241417874825,0.8212653946345522,64.07786560058594,343.1981934684389,160428.0,Selected,False,True,True
1492,1d5fd47d03624664bbe4b24662b093ba,TA0159,1,22.3,1.3831649169921876,True,72464.5,303045.2407123315,482.130859375,256.16754150390625,0.4516948412995238,0.8471689023711858,1972.3687398433683,461.0,348.0,NEW,0.5219241417874825,0.8212653946345522,64.07786560058594,343.1981934684389,160428.0,Selected,False,True,True
1499,08dd72ef2b30425bb1dbd5883db3f008,TA0432,0,14.3,1.2419622802734376,True,62598.5,184213.0120927215,610.8887939453125,196.16278076171875,0.3588540472368723,0.9470417484958952,2410.79514670372,623.0,280.0,NEW,0.7444870264497079,0.6328767983916567,101.70113372802734,134.46560898608982,174440.0,Discarded,False,True,True
1502,42b9c6a9a4da4e5ebac594f0c26f7ad6,CG1741,0,27.2,1.34536083984375,True,71129.0,211740.0296820141,515.75,179.0422821044922,0.576400706633604,0.9378098540089695,2402.032734394073,471.0,262.0,NEW,0.9127031408027264,0.8750744676429433,72.42320251464844,146.5127980757995,123402.0,Discarded,False,True,True
1503,9cbbd2860a1f4f6d98d4f992faa1ba63,TA5854,1,24.0,1.435654541015625,True,85152.5,428341.0106083728,526.9605102539062,247.2732391357422,0.5866598230771352,0.8830683695443122,1852.854021072388,554.0,262.0,NEW,0.6770140084702378,0.8687811234700051,88.33538818359375,150.86417732516887,145148.0,Selected,False,True,False
1505,6fefdf09502a4e42ac6b6193a6674be0,TA0441,1,13.5,1.1955631103515625,True,80135.5,222423.91964571975,636.4397583007812,175.12127685546875,0.37544215551692955,0.9613991159839368,1922.451999425888,461.0,463.0,NEW,0.9566205533596838,0.8153656126482214,135.73208618164062,326.3816784073518,213443.0,Selected,False,True,True
1507,0bf1880aaf0a41979e0f8e31941f1b9c,TA5719,0,26.8,1.3402091064453123,True,76759.0,241864.68677360367,498.6702880859375,197.64205932617188,0.6564638067870827,0.9181046078935848,2206.9200372695923,504.0,232.0,NEW,0.8884142261567759,0.9181378351948118,78.6580581665039,247.24279564832625,116928.0,Discarded,False,True,True
1521,0afbecf0cc8d4cbbaae23386fb2af3a2,TA332,1,20.4,1.33484033203125,True,62621.0,217797.0679143695,559.7933959960938,183.55416870117188,0.3840530379692493,0.944713731011798,2428.684536218643,549.0,297.0,NEW,0.7331354348269958,0.6291287753851953,108.44345092773438,291.83043021590464,163053.0,Discarded,False,True,True
1524,b1f680e8bb6a4f6d898ae9da214a2415,TA0427,0,18.9,1.2930245361328123,True,91587.0,245578.16985825312,524.4847412109375,285.5591125488281,0.4717623546137284,0.8387890966023843,2151.5474531650543,566.0,343.0,NEW,0.5896468604412353,0.7953044436998044,104.26038360595705,287.80027797067885,194138.0,Selected,False,True,True
1525,0335e65c610d41a78765a7f7dd71c75d,TA5751,1,26.8,1.3068134765625,True,99345.5,325868.82430725056,699.08349609375,195.80479431152344,0.39901637105584475,0.9599743723376516,2479.187063217163,684.0,364.0,NEW,0.9450540696632346,0.8169796666201979,68.44803619384766,314.0143308831621,248976.0,Selected,False,True,True
1533,88a30d35fb8140e99c6e5d11dcdd1304,TA0159,1,22.3,1.3258843994140626,True,87721.0,281099.4504256996,460.3966674804688,300.32684326171875,0.5426936401880722,0.7579420149583923,2030.6702563762665,449.0,360.0,NEW,0.6802090033968695,0.7533150511787475,114.80206298828124,328.4524318679952,161640.0,Selected,False,True,True
1537,2a26ac121b7d48f1bea9f6281ce3aba4,TA977,0,16.8,1.22670947265625,True,95265.5,249553.79653952335,651.126708984375,227.2494201660156,0.3853034200478872,0.937119178623972,1991.765709400177,606.0,408.0,NEW,0.7040770679233899,0.879747823101651,124.4880599975586,325.6516543793383,247248.0,Selected,False,True,False
1540,5681ff384266439db615c8f3d75b432d,TA0160,1,20.2,1.2989578857421875,True,82916.0,258737.15228003165,563.6337280273438,228.1584625244141,0.5491125827814569,0.9144056189345178,2285.630712747574,604.0,250.0,NEW,0.6791256465876856,0.7702557745941694,87.86309814453125,297.3919972023457,151000.0,Selected,False,True,True
1549,201c1650faca484896dae302f4708f42,TA0154,1,22.9,1.3282730712890625,True,81797.5,313185.50285297324,609.5283813476562,196.99745178222656,0.452930851181643,0.9463318706273448,2482.726166367531,598.0,302.0,NEW,0.8985024556830661,0.7576295116388517,107.02222442626952,223.80795338861395,180596.0,Selected,False,True,True
1551,88a1ecd4a52a4dd69f37f36b7b184c7a,TA0427,0,18.9,1.2570576171875,True,101358.0,228023.3439690089,581.8257446289062,258.9824523925781,0.4930583256311719,0.8954707783408639,2324.5423986911774,610.0,337.0,NEW,0.7236898667396147,0.8515963890734299,73.93927001953125,347.6391807607422,205570.0,Selected,False,True,True
1552,5bd54146a6e747c98fbf10e1e674a955,TA433,0,17.7,1.243786376953125,True,96923.0,250596.3965679675,690.760986328125,213.89700317382807,0.3750512719308429,0.950849257237176,2024.6601506471636,586.0,441.0,NEW,0.934803284891748,0.8365428866548716,56.67559814453125,276.4868893817571,258426.0,Selected,False,True,False
1553,d0bd706862be49eab173131e4c752195,TA332,1,20.4,1.3243326416015626,True,79850.0,297738.7710006521,621.2484741210938,214.0241851806641,0.3997456846489647,0.9387839040591252,2495.454087972641,574.0,348.0,NEW,0.8064651657069422,0.710772804784618,107.2337417602539,280.28021692584724,199752.0,Discarded,False,True,True
1556,a5b901be96a0423e97cd906c464f1bde,TA0440,1,16.0,1.203021240234375,True,89866.5,199968.66800516256,680.2625122070312,207.0574493408203,0.39197824342243004,0.9525510904649556,2125.682448744774,644.0,356.0,NEW,0.8687636291548272,0.8027269323112843,108.96405029296876,329.09725006447565,229264.0,Selected,False,True,True
1557,f18fbfaca687428da99345225314ea29,TA977,0,16.8,1.2378760986328126,True,93162.0,237311.20516415112,647.7529296875,220.8549346923828,0.38178644023342734,0.9400794305709188,1999.0032970905304,604.0,404.0,NEW,0.6988554165602927,0.8712024508552464,124.04043579101562,331.602171283603,244016.0,Selected,False,True,False
1560,921bb3ec168c442295908421495f474b,TA0154,1,22.9,1.315780517578125,True,92372.5,326855.5608650663,656.0739135742188,196.78916931152344,0.39703467780757856,0.953955020611304,2321.5890822410583,592.0,393.0,NEW,0.8740629685157422,0.749368173056329,117.57115173339844,259.9153708421262,232656.0,Selected,False,True,True
1566,69f8a810c50246538af7778a1ed91cf0,TA0159,1,22.3,1.3263233642578125,True,86254.5,281225.3425758393,443.3828125,304.9692077636719,0.6209827213822894,0.7258777818196338,2026.9372806549072,463.0,300.0,NEW,0.6628256628027086,0.8207046941352003,90.96360778808594,334.0928014788705,138900.0,Selected,False,True,True
1567,a179d3bd15be4b71a3bf0eb976cfe541,TA0159,1,22.3,1.3288785400390626,True,85920.0,283601.7621142436,442.3317260742188,300.5106811523437,0.6107825295723385,0.7337879821703491,2005.013401389122,448.0,314.0,NEW,0.6812599368649047,0.8042812046360516,97.91167449951172,330.65087327875,140672.0,Selected,False,True,True
1576,214bfc64ca894a77a113deaa63f32a51,TA0427,0,18.9,1.2742890625,True,94549.5,245904.3088205388,525.8609008789062,283.5009765625,0.538301906128305,0.8422303653652101,2156.843916296959,574.0,306.0,NEW,0.6048309381153895,0.7802614488624461,93.3415069580078,299.5413160150032,175644.0,Selected,False,True,True
1577,bb4cd000382d45998a9d03ba42a18a2d,TA977,0,16.8,1.2155504150390626,True,99624.0,228906.94097251544,672.1746215820312,224.9013214111328,0.38346420323325636,0.9423646375241737,1895.4641922712328,600.0,433.0,NEW,0.7376952872178355,0.8922323233329018,127.28166198730467,321.7716581677137,259800.0,Selected,False,True,False
1578,ea6ef66627984dd49e0d069159d2f4ed,TA0159,1,22.3,1.3258843994140626,True,86305.5,294382.2920225608,452.7215270996094,299.6796264648437,0.575945945945946,0.7495468023972355,2015.0550310611725,450.0,333.0,NEW,0.6761942994781213,0.7583873372713196,108.2191925048828,331.30801378777426,149850.0,Selected,False,True,True
1581,c986f5706512464b9193d3546327058e,TA0477,1,16.1,1.216054931640625,True,70958.0,213083.8018068811,515.8767700195312,291.5199279785156,0.369904289259128,0.8250251194983911,2453.2530767917638,527.0,364.0,NEW,0.4977919733370365,0.5607554506318567,71.04841613769531,231.82105167564052,191828.0,Discarded,False,True,True
1583,ed2dbb173ae545bd873b63c1157f424e,TA0440,1,16.0,1.2090518798828125,True,87896.5,214642.54051738264,683.274169921875,200.63137817382807,0.40823990042079644,0.9559184389747576,2156.937281608581,637.0,338.0,NEW,0.8874455463376746,0.802683566531963,107.21940612792967,324.82918588082566,215306.0,Selected,False,True,True
1590,79554b7efbd24f2f9e0f3523d764904b,TA0432,0,14.3,1.26825244140625,True,66699.5,210276.8638428667,487.3985595703125,207.4517364501953,0.42176434135977336,0.904897011211598,1982.2509894371035,448.0,353.0,NEW,0.6776213527556957,0.8681736761854006,62.219844818115234,236.1906009984309,158144.0,Selected,False,True,True
1605,dce04f65edd34e6bbe909982edd4c55c,TA5751,1,26.8,1.237236083984375,True,106900.0,277160.70747838897,680.5127563476562,238.19923400878903,0.5957954342785804,0.936738845011412,2176.351495027542,712.0,252.0,NEW,0.6847658785350024,0.7846267964765878,92.65098571777344,289.38037252032143,179424.0,Selected,False,True,True
1608,a0e7af4e53444043b92a84e0be6aa8ff,TA977,0,16.8,1.2191663818359375,True,95891.0,228916.8078569153,652.9920654296875,221.68377685546875,0.3838972227893812,0.940609939992872,1978.3758800029757,599.0,417.0,NEW,0.7295978496846893,0.8950067197353458,125.47769165039062,317.23808094237364,249783.0,Selected,False,True,False
1611,5333c0c37d5743c1b062d9ff8be96901,TA0185,0,22.8,1.2867100830078124,True,84516.0,263661.1835385173,651.5740966796875,194.57162475585935,0.34273339983941215,0.954372782605012,2455.253078818321,563.0,438.0,NEW,0.7878554149283035,0.7301476001823091,124.741943359375,284.7174037532655,246594.0,Selected,False,True,True
1620,28c453e41fcd498a9b0a1675e1204d81,TA332,1,20.4,1.3286378173828124,True,62621.0,211148.45507567143,559.7933959960938,183.55416870117188,0.3840530379692493,0.944713731011798,2428.684536218643,549.0,297.0,NEW,0.7331354348269958,0.6291287753851953,108.44345092773438,291.83043021590464,163053.0,Discarded,False,True,True
1623,8f9ec54dc1d347e885bf8226aa4b2145,TA0154,1,22.9,1.3134139404296874,True,77521.0,302587.08219628147,592.0249633789062,205.2945709228516,0.46097355025926445,0.9379513968786406,2531.713972568512,588.0,286.0,NEW,0.9077496406903832,0.6809457792249087,102.90017700195312,209.990475974507,168168.0,Discarded,False,True,True
1626,d9fba9f7330a494aadec1525a6728d5e,CG1741,0,27.2,1.3293885498046876,True,65274.5,212159.70506471168,476.563232421875,178.8126220703125,0.5810544962523813,0.9269387029553984,2236.81953060627,474.0,237.0,NEW,0.9059098799909427,0.9065740810627216,73.25264739990234,350.051424793558,112338.0,Discarded,False,True,True
1631,ee97a9cc385540329efeca25cc6de31b,TA5856,1,26.2,1.244085205078125,True,137804.5,325509.7538707028,884.482666015625,238.15557861328125,0.5539478550295858,0.9630675930619904,2415.3636878728867,832.0,299.0,NEW,0.8534435579111098,0.7968430451939972,95.01188659667967,298.45770219580527,248768.0,Selected,False,True,True
1639,df48e84fbf5b49b4a6edf60b8148ebe5,TA0477,1,16.1,1.181201171875,True,99872.0,238783.24443445532,497.9654541015625,316.91729736328125,0.5615834457939721,0.7713391970193875,2374.258129119873,494.0,360.0,NEW,0.734060793466734,0.869047265086869,81.62773132324219,285.5118211212979,177840.0,Selected,False,True,True
1651,0b23bd1d34084f87b19a376fca11db62,TA0440,1,16.0,1.203021240234375,True,89294.5,195992.53117569597,688.2327270507812,201.7475433349609,0.3922929242340371,0.9560699717015924,2195.8245841264725,643.0,354.0,NEW,0.8877563456275829,0.8029559379120088,109.3597412109375,324.6798423062325,227622.0,Selected,False,True,True
1652,ce994c47ec8744aabf6ef5c28a24156b,TA0440,1,16.0,1.211485107421875,True,87896.5,216329.81802440344,683.274169921875,200.63137817382807,0.40823990042079644,0.9559184389747576,2156.937281608581,637.0,338.0,NEW,0.8874455463376746,0.802683566531963,107.21940612792967,324.82918588082566,215306.0,Selected,False,True,True
1654,ff00a7d560f44b4eb864304bab99978c,TA0440,1,16.0,1.188496826171875,True,94116.5,202463.62119659316,702.963134765625,211.0596618652344,0.37970718049268565,0.9538627915913724,2128.452000141144,654.0,379.0,NEW,0.8562139640587517,0.7996086023315517,111.895263671875,339.0722636843067,247866.0,Selected,False,True,True
1655,02ec95d8ed4440c6afe107259fc8f7a6,TA977,0,16.8,1.22670947265625,True,94911.0,232270.36794545935,650.2095947265625,224.0193023681641,0.3835996798991197,0.938773845817742,1957.8905979394915,602.0,411.0,NEW,0.7116073573495159,0.8822761408383033,124.91522216796876,319.0814942926023,247422.0,Selected,False,True,False
1665,89dfd57e34f745739f0429d5d3aa8bdb,TA5751,1,26.8,1.2279703369140624,True,110356.5,274421.52532536886,684.578857421875,246.91734313964844,0.6066643944433144,0.932687681842027,2212.618521332741,719.0,253.0,NEW,0.6742130228546788,0.8032557136696852,90.9712142944336,281.2205540141047,181907.0,Selected,False,True,True
1668,60d5c36f3170437282245b9d5b3bf00a,CG1741,0,27.2,1.326597412109375,True,65274.5,223572.02634883407,476.563232421875,178.8126220703125,0.5810544962523813,0.9269387029553984,2236.81953060627,474.0,237.0,NEW,0.9059098799909427,0.9065740810627216,73.25264739990234,350.051424793558,112338.0,Discarded,False,True,True
1670,58a0c53ad3774b16a6cf79ae36f0df1f,TA0427,0,18.9,1.287765380859375,True,91587.0,228735.92958807544,524.4847412109375,285.5591125488281,0.4717623546137284,0.8387890966023843,2151.5474531650543,566.0,343.0,NEW,0.5896468604412353,0.7953044436998044,104.26038360595705,287.80027797067885,194138.0,Selected,False,True,True
1671,0136b64da41e4ddfa05528f610781693,TA0855,0,26.6,1.386267822265625,True,93718.0,320645.95550711936,501.4065551757813,310.9217529296875,0.48977266788607265,0.784523490938104,2206.233742833137,445.0,430.0,NEW,0.6247187688147624,0.8306486537872466,130.56106567382812,266.58019431308094,191350.0,Selected,False,True,True
1676,dd40ff8d4742498eae031adbb8a07c3b,TA0154,1,22.9,1.315780517578125,True,92372.5,326855.5608650663,656.0739135742188,196.78916931152344,0.39703467780757856,0.953955020611304,2321.5890822410583,592.0,393.0,NEW,0.8740629685157422,0.749368173056329,117.57115173339844,259.9153708421262,232656.0,Selected,False,True,True
1682,4a22680530ce4bdda015d8e48f45d843,TA0160,1,20.2,1.2855784912109376,True,77841.0,235965.3635963112,527.0447998046875,261.1949768066406,0.43412620953124564,0.8685600072926559,1881.1555364131927,545.0,329.0,NEW,0.5982836437607272,0.655800648401246,69.0135726928711,299.20060160367325,179305.0,Discarded,False,True,True
1683,e5c2c33d47c244c385f6fdcfae21d59e,CG1741,0,27.2,1.3946607666015625,True,78083.0,350191.28365734924,561.05859375,248.28640747070312,0.3561660706466209,0.8967526906455459,2278.660150408745,527.0,416.0,NEW,0.5240299489047402,0.7315981180755805,119.38754272460938,229.99347816840373,219232.0,Selected,False,True,True
1686,9b120f1b7ea148ea93a99887ae475ce7,TA0440,1,16.0,1.20575927734375,True,89865.5,200090.38931849768,687.0808715820312,204.8616180419922,0.3997433365360664,0.9545151850260468,2129.5403131246567,646.0,348.0,NEW,0.8779859252651403,0.8025682536535941,108.40326690673828,320.62750973676606,224808.0,Selected,False,True,True
1690,8902b475a41842bdb9c61abbf2bf1c28,TA0440,1,16.0,1.20575927734375,True,89687.5,202301.71166626844,690.8391723632812,201.7612762451172,0.39677009785705436,0.956402302158415,2143.481437444687,644.0,351.0,NEW,0.88576,0.8086731034482758,108.38177490234376,324.33624527641064,226044.0,Selected,False,True,True
1696,68a7c053bad249fca802d0ad3fc939c3,TA332,1,20.4,1.280553466796875,True,87125.0,275369.45232451824,640.2633056640625,185.7939453125,0.3605421063521622,0.9569709750955344,2271.689587116241,537.0,450.0,NEW,0.8701948722604955,0.7618517972057338,125.90365600585938,175.69291391516052,241650.0,Selected,False,True,True
1698,79bdd58940d9441a8aebb653ab151d64,CG1741,0,27.2,1.2967935791015626,True,62327.0,216361.52429372785,477.8497314453125,184.60125732421875,0.6726128809462143,0.922366265097328,2125.43980717659,468.0,198.0,NEW,0.9128819614600294,0.8906242589987196,89.59453582763672,309.23292192132453,92664.0,Discarded,False,True,True
1700,189d4764ea67497089a0d73a9666409f,TA0185,0,22.8,1.323593017578125,True,68062.0,331756.32787794457,507.1789855957031,229.59132385253903,0.5335350558133701,0.8916715019483262,2180.9789106845856,536.0,238.0,NEW,0.6098737882366579,0.67195084841547,87.25223541259766,326.6588434437372,127568.0,Discarded,False,True,True
1701,3cf89c55e31240c993c12374fd968e64,TA0159,1,22.3,1.349420166015625,True,75590.5,280523.4875263987,588.1841430664062,191.1051483154297,0.366204654677932,0.9457459691155756,1984.7951465845108,532.0,388.0,NEW,0.8208562795139116,0.742998417204076,55.35649108886719,353.42042951702723,206416.0,Discarded,False,True,True
1702,1da306bda1c44fa3aad96961f9e8bef3,TA433,0,17.7,1.243443359375,True,97257.0,227322.5924846661,693.8699951171875,212.7300262451172,0.3746446428709004,0.9518433335536048,2017.3464424610136,586.0,443.0,NEW,0.9354519788407244,0.8433948610275906,56.92059326171875,276.4868893817571,259598.0,Selected,False,True,False
1709,26d9aebd3cc843acb12e4f70e5432dc6,TA0192,1,23.9,1.379539306640625,True,74893.0,320029.0698149327,611.6839599609375,169.69024658203125,0.4892089620484682,0.9607502128263212,2256.920036673546,630.0,243.0,NEW,0.924678747940692,0.7923558484349259,78.86910247802734,337.2595439717014,153090.0,Selected,False,True,True
1714,81522dbd813c44ea84b657edf9b546a2,TA0159,1,22.3,1.3288785400390626,True,85920.0,283601.7621142436,442.3317260742188,300.5106811523437,0.6107825295723385,0.7337879821703491,2005.013401389122,448.0,314.0,NEW,0.6812599368649047,0.8042812046360516,97.91167449951172,330.65087327875,140672.0,Selected,False,True,True
1716,1c1e9ddde3a8483a8f05369175e55758,TA433,0,17.7,1.243443359375,True,97801.5,244141.5041780604,696.3775634765625,212.9283142089844,0.3771634504141793,0.952106815684347,2017.5890817642207,588.0,441.0,NEW,0.93412530281683,0.8454544533079255,56.8200569152832,281.44271175498574,259308.0,Selected,False,True,False
1719,c3e77f5d78314eff97a31fd15a3db551,TA433,0,17.7,1.243786376953125,True,96677.0,240549.32008107717,688.6423950195312,206.402099609375,0.38077251798957845,0.9540262080865376,2021.3464452028277,581.0,437.0,NEW,0.9299841082688266,0.8527605474957708,56.66671371459961,267.34621747838514,253897.0,Selected,False,True,False
1723,9c788025508d4de08d3de75306578329,TA977,0,16.8,1.2365531005859376,True,94101.5,236352.30560417997,646.08935546875,225.7458953857422,0.38184035188807103,0.9369723474215162,1995.020541191101,607.0,406.0,NEW,0.7038566042504791,0.8749078501168988,124.56316375732422,331.4347597944428,246442.0,Selected,False,True,False
1728,e94a12541b2f4ef6837a6522a345a87e,CG1741,0,27.2,1.395478515625,True,78329.0,327903.6456184196,576.3921508789062,237.3138427734375,0.3740104092059399,0.9113090918757268,2157.4641909599304,537.0,390.0,NEW,0.535898568094367,0.7614962467671734,117.4954833984375,222.40728405337808,209430.0,Selected,False,True,True
1730,46d7fe9e6e79461dbeef4ef5eeef2792,TA0159,1,22.3,1.3262220458984375,True,88627.5,273301.8079101385,478.3594665527344,291.7662353515625,0.5274787080186405,0.7924545778593406,2051.741323709488,441.0,381.0,NEW,0.6794151485026864,0.8016576005004077,120.20559692382812,330.47995400629065,168021.0,Selected,False,True,True
1731,065d1d59485249799cb0cb4f29753fe5,TA5751,1,26.8,1.2279703369140624,True,110356.5,274421.52532536886,684.578857421875,246.91734313964844,0.6066643944433144,0.932687681842027,2212.618521332741,719.0,253.0,NEW,0.6742130228546788,0.8032557136696852,90.9712142944336,281.2205540141047,181907.0,Selected,False,True,True
1732,84cf8188104b42f7aa34697a4d2eedfc,TA450,0,16.9,1.3103006591796875,True,67651.0,251954.74718657232,563.6569213867188,182.236083984375,0.5434339052760105,0.9462930069079084,1664.680360913277,546.0,228.0,NEW,0.8617134835568163,0.7920511208270578,97.64012145996094,345.3027656999,124488.0,Selected,False,True,True
1736,99a0f97988d548ce964aeca561a370e4,TA0154,1,22.9,1.3255177001953125,True,83032.5,318902.2241949664,622.4249267578125,198.0267333984375,0.4590195200424565,0.9480391787984332,2222.049978494644,597.0,303.0,NEW,0.9194414352210092,0.7482053785073988,106.70496368408205,231.62469643800935,180891.0,Selected,False,True,True
1740,87972b10c2b1415f9e5e5a1c838cabc3,TA977,0,16.8,1.2934454345703126,True,62307.5,240111.875737676,540.2720336914062,194.41212463378903,0.4554641812865497,0.9330135728712448,2195.7068351507187,570.0,240.0,NEW,0.6646960260503936,0.6381397995637191,98.8096160888672,388.5614494516923,136800.0,Selected,False,True,False
1742,ff51e7e77e8b43d78106a96e50f7be54,TA5870,1,25.0,1.356956787109375,True,76351.0,306401.01417066256,572.755859375,218.4828338623047,0.3807080528546497,0.924385790273866,2325.42970430851,525.0,382.0,NEW,0.6216097422240608,0.7483000232696435,63.0892448425293,355.0,200550.0,Discarded,False,True,True
1748,de793dfc4d5f48f8b655ee64cd906d29,TA450,0,16.9,1.3103006591796875,True,66816.0,254275.9713990992,555.4884033203125,184.7536773681641,0.5377112506035732,0.9430691142624412,1664.3372163772583,545.0,228.0,NEW,0.8516528252727569,0.7965537149709109,97.75331115722656,348.1292863290878,124260.0,Selected,False,True,True
1749,2b2358b9f27c479ab096a4f124209f26,TA977,0,16.8,1.217581298828125,True,96568.5,224206.1794416238,670.2207641601562,221.8265838623047,0.3801250964399868,0.943639383566871,1879.564698457718,602.0,422.0,NEW,0.7278852177842595,0.8930335740035125,125.6501235961914,315.38230768386484,254044.0,Selected,False,True,False
1754,a5a9e185f49a4f7ba7cf8e7f2cd7d732,TA0432,0,14.3,1.270276123046875,True,65122.0,208848.89885553744,473.9990234375,206.41696166992188,0.43881270846669584,0.9001985414828172,1857.2387962341309,443.0,335.0,NEW,0.6600118330627911,0.8642687015489176,63.38199615478516,237.6552124402072,148405.0,Selected,False,True,True
