,uuid,gray_n,r_n,g_n,b_n
0,3b144fdfdb9f4e02b0f65aed674fbd72,0.9772121623174548,1.0105046943981375,0.9870368994889094,1.0293907112468608
1,960fd92c91f541f6b85889426c39a0fe,0.8828130709355775,0.9185364764720365,0.8974499664398012,0.9426644193363182
2,ca10f050724d47f5971c3530ef341a8d,1.0983446631405234,1.1309057636841513,1.1101911679927914,1.1536193989577157
3,3c4dcc3c6d83425dab0d0acd75227f99,0.8394147997370013,0.8769616186391402,0.8525061845358101,0.90155755371569
4,46d3f67bbf684992ac945ce7c1991ae7,0.5160807365431908,0.5483639344265536,0.5256864574916853,0.576043659246194
5,ecb27b5ef70c48e69d6296a5e91e3faf,0.5133347689930617,0.542055853967153,0.5246605937681045,0.5664296735345689
6,9ae21f9f018d449c87e67cbf7fe488f9,0.8317719600320149,0.8683931254635311,0.8475938159500828,0.889329836664025
7,5aef30b5903a4d169cf1ab3705d2007d,0.8651233785500029,0.9004676380778472,0.8772973746413193,0.9190757522663056
8,3d4bcf80270c489c9d890c6040cceb93,0.7585430594090697,0.7950888088770196,0.7702779899590751,0.8150740392221076
9,c251f627c0bc4b37a300cb31baee1139,0.7083976422097817,0.7453493981665203,0.7233279368051404,0.7684049880146119
10,ac2e6ff503924de7b848a83cd6d83a13,1.0929167799545272,1.1257030952934632,1.1048469655334923,1.1478030719045833
11,3f7fac8ff9bf425bb2f26495b6e0791f,1.0034393550168992,1.0405760350486841,1.0172270461094577,1.0657381063996771
12,dd8294bd065c48b2882d79b2b8be5104,1.1179042581843874,1.1515490757935103,1.1293643853603017,1.1737120712235012
13,8ee7550d638e42fa8f55867444770eef,1.2446826253210204,1.2783408731702304,1.2570983657339059,1.2986153702248882
14,efe6747b9a2c4db7ab30aa59339c602b,0.938636380405561,0.9742988333139321,0.9529003284735181,1.0017595419106127
15,5c90bd59cfd74b4f8c8d8f6fd135f512,0.726385899163448,0.7650856525223002,0.7410765156280202,0.786157699219057
16,25996f72fe8040d9be8410d4593a00ef,1.1528714378944,1.1892890835338261,1.1657820309997278,1.214079240543944
17,9782bca62cac4398b4c57107914af733,1.233047905023973,1.2665842476170073,1.2457343164293844,1.287984818648204
18,7b85ce2504aa488d8fbcc05dd3fc4172,0.7247959653562063,0.7733090918372084,0.7388832541122476,0.7994278095205641
