,uuid,id,sex,weight,predicted_weight,difference,area,width,height,MA,ma,eccentricity,perimeter,per_area,symmetry
1245,ef459b799fc440298c6256cf34313141,TA0477,1,16.1,24.0,7.899999999999999,0.5152485657345784,0.5366300366300366,0.593167701863354,0.4662323353009654,0.769283182681288,0.8739357724547807,0.6286585714849884,0.5076300541745814,0.19806243272335844
1247,56351c1e11864fd891ec72e5b0f5d7bf,TA0438,1,13.9,17.7,3.799999999999999,0.539115392691371,0.5238095238095238,0.15527950310559002,0.6099938877196794,0.17798790538743803,0.9722075149717718,0.46882910346901907,0.7584263396718208,0.2725058054221931
1248,c3aa08b88c2542c8842b78458d024132,TA433,0,17.7,27.7,10.0,0.48533732434249016,0.4725274725274725,0.9627329192546583,0.5769392342445093,0.46031413709172053,0.9423238769101308,0.7638953985997361,0.17620842663214353,0.31636239382993264
1257,8d7b7097e4a14dc493f376d695493687,TA0441,1,13.5,14.3,0.8000000000000007,0.09719851375901278,0.01831501831501825,0.43788819875776397,0.12519512411705258,0.09258623547238454,0.9323700621714136,0.06099567755513935,0.4205890298173097,0.4390448921694817
1259,1ad8bb7b15f542f98f5aaeff3ac929b9,TA5751,1,26.8,14.3,12.5,0.8912261546400144,0.5989010989010989,0.5714285714285714,0.5720160904708455,0.7511144941134027,0.901399552268186,0.7556147268276212,0.653140737809259,0.2806367604445585
1265,49f9bde4d2cd4a7191e624911291bc27,TA0432,0,14.3,17.7,3.3999999999999986,0.3631682220198556,0.2857142857142857,0.686335403726708,0.3382266834646396,0.44516566918264544,0.9069702651626724,0.47985951524789505,0.3421554441620006,0.2431517573552437
1268,4892e66a125e40afadb98a9fd455372d,TA5751,1,26.8,26.8,0.0,0.7074504127627952,0.6666666666666666,0.4627329192546583,0.5758027742676225,0.7280461831148708,0.9057353361070236,0.7028368175409301,0.7211971861039937,0.2634035905063942
1271,348a366213634d6085ffe65307fde714,TA0432,0,14.3,26.8,12.5,0.4051198194247461,0.2710622710622711,0.7515527950310559,0.34878315272127636,0.48710601875311865,0.9010937830107996,0.4259817099584997,0.32888794080215844,0.2617629108663431
1272,7a3ac5f589404e5c9e663eb94cbf467c,TA5751,1,26.8,26.8,0.0,0.7151096378051132,0.608058608058608,0.5496894409937888,0.5200585873466118,0.8084146362326738,0.8802001543562479,0.6827196927748345,0.6483480893243708,0.25326142686238395
1277,2261abe56bb9421c893508c951e9bbc0,TA0477,1,16.1,23.6,7.5,0.35755746942349115,0.3205128205128205,0.8664596273291925,0.3673384216290845,0.8310922618023886,0.8248111366643371,0.7558923980835721,0.29914487359150277,0.22791088051274225
1278,1eaa67aa8ea14de0bc594f3e159cea2d,TA0432,0,14.3,16.0,1.6999999999999993,0.4321624727915125,0.2637362637362637,0.8198757763975155,0.35845252949874706,0.4828320160534081,0.9042075434628034,0.4399159655922962,0.2973750306296288,0.23907155546495035
1285,2384b4103b9c4c4aad5381d96b0a03c3,2840,0,25.3,17.7,7.600000000000001,0.40454394511582586,0.6208791208791208,0.28260869565217395,0.65815349476516,0.3215738084720985,0.9631786004214156,0.543821940161622,0.6954647884244191,0.2916041627601725
1287,8cf3b7fe2ff5433d8183f2900bed9767,TA0441,1,13.5,16.8,3.3000000000000007,0.24862774025219103,0.09890109890109888,0.6118012422360248,0.26103440599789385,0.1776164709141128,0.941033206433014,0.1754396248951059,0.4241453408859053,0.4042162809855463
1288,de77c04e5d834b10b734c3e942203fb1,TA977,0,16.8,27.2,10.399999999999999,0.43777496753125417,0.5091575091575092,0.7173913043478259,0.5115085876824516,0.5202071286578769,0.9262146286572064,0.7917639098673295,0.2889530555371975,0.19082600153754165
1290,abd1d2f34d6e4317a82925f319e50ace,TA5751,1,26.8,13.5,13.3,0.7251481328682914,0.6007326007326007,0.5341614906832298,0.5148995625464722,0.8064022212551545,0.8793056455355369,0.678553299647493,0.662397999585188,0.25866814480675865
1298,7d1e5b8d7d1c40aa83fa4c5f837ddcf4,CG1741,0,27.2,18.9,8.3,0.7213991415987198,0.7747252747252747,0.34472049689441,0.7965328345066652,0.4610251148328577,0.9602485168154604,0.7318312820525112,0.7500115600942613,0.2321467930350452
1299,ba9a822a10cb47c5b14baa6988daae41,TA5751,1,26.8,26.8,0.0,0.7009587357986997,0.7161172161172161,0.3633540372670807,0.6496569121047532,0.5805683179906245,0.9362652308227848,0.696881744781557,0.7427959451302911,0.2773894818930643
1308,26e96dda6e2c41e2863ca5031810978c,8440,1,24.0,26.8,2.8000000000000007,0.49302336382616624,0.14102564102564097,0.18944099378881984,0.18276701877639412,0.22575715370046412,0.9161784859382208,0.15024716110950775,0.8217902208226332,0.4821907554113905
1310,5f1c17ec4251457c85b699cec2af5ad5,TA0477,1,16.1,22.3,6.199999999999999,0.4455628551198934,0.2875457875457875,0.6832298136645962,0.23885725268310698,0.9260195224302872,0.7078695038874492,0.6310861598633228,0.6761519167234892,0.5679144863365982
1311,22b393d396dc475c91acd4d4e00ac3fa,CG1741,0,27.2,26.8,0.3999999999999986,0.6403847970251568,0.6446886446886447,0.686335403726708,0.6685985816357524,0.24697512097318597,0.96985295886182,0.7022293605464609,0.21142613084409623,0.2310645023708573
1313,9594ceaf84d241e39be2d97e203e689e,TA433,0,17.7,25.5,7.800000000000001,0.508223279239526,0.4487179487179487,0.9254658385093166,0.5687562781506948,0.37145666640792907,0.951530808849634,0.7215687409382785,0.19663127517984402,0.29649129404685803
1314,1f944ca9e65f455a9168ff6c56d0d563,TA332,1,20.4,17.7,2.6999999999999993,0.4401787931913164,0.18681318681318682,0.4440993788819876,0.22113904409055352,0.27030103154973717,0.9156852036262422,0.1759266693927911,0.5742153128636932,0.4792258522727273
1315,9ade1a2fb0df4bb2887c014ccaf7efea,TA0427,0,18.9,17.7,1.1999999999999993,0.5702130233297193,0.6886446886446885,0.5714285714285714,0.6459248088504254,0.6940075880002039,0.9217519048398044,0.8460344043989101,0.4607925656308808,0.17525303182274096
1317,75b5db0d02fe4023ad3348b63bdf2909,TA5751,1,26.8,20.4,6.400000000000002,0.7323232931844377,0.5659340659340658,0.6521739130434783,0.47866717911731527,0.9085613030877335,0.8475738259231608,0.6941504279059878,0.5659951384437439,0.260576815172259
1322,c7883484d7fb4041a1aeff10100ad4fb,TA5719,0,26.8,16.1,10.7,0.47948237896566986,0.6776556776556776,0.7919254658385093,0.7463069942902513,0.24244824062793568,0.9737879112456768,0.8059075387428607,0.0602235498290119,0.2381286045383496
1330,28a88f44d2564610b414285c2ec21cf1,TA0427,0,18.9,16.0,2.8999999999999986,0.5416279559864201,0.40476190476190477,0.6894409937888197,0.3750777521511318,0.7755841293815309,0.8429452487528527,0.571593856574172,0.46736271050500944,0.2961458131227245
1336,f8a787a48d3843f594c7150d56cc430f,TA5751,1,26.8,18.9,7.900000000000002,0.7305331849755194,0.6062271062271062,0.593167701863354,0.5151770136372552,0.8445117033278111,0.8719984517824974,0.6932208192830924,0.6046831610586264,0.2538791247870927
1338,33ead735974e4c40a44ceb734350bd31,TA433,0,17.7,25.8,8.100000000000001,0.5326751616800964,0.456043956043956,0.9254658385093166,0.5743345999862385,0.363550553245219,0.9528751853494386,0.7224538691886986,0.1976619794808575,0.2992477082502989
1354,3a7ab4e62a204b92a519c95fdb9f7270,TA5751,1,26.8,14.3,12.5,0.6834513078446758,0.7216117216117216,0.36024844720496896,0.6518293446257232,0.603392831983,0.9338276916147088,0.6936004799046358,0.7379787015038285,0.2819482922246614
1357,5cd013d1425044eda0fdf13d21256fa8,TA5863,0,27.7,17.7,10.0,0.34969272246138877,0.3076923076923077,0.22360248447204967,0.25467196485774657,0.32135282203207194,0.9127701211328896,0.2346672855489481,0.8208288115606225,0.5012357556355433
1363,0afbecf0cc8d4cbbaae23386fb2af3a2,TA332,1,20.4,18.9,1.5,0.42665796151524576,0.1776556776556777,0.45341614906832295,0.22191464840743025,0.23927219619731155,0.9223776855639032,0.16022215725815447,0.5391589336656909,0.4592035952407264
1372,aacf462fb0ba4a1294f2c157ee3b0c1d,TA0427,0,18.9,25.5,6.600000000000001,0.5967965649403977,0.663003663003663,0.48757763975155277,0.624139979628553,0.6465738148285463,0.924951930970528,0.7868143778551602,0.5320186782619712,0.16818350373470362
1374,c67c64abf9424b66a8e2b37cb64666fa,TA5751,1,26.8,17.7,9.100000000000001,0.6982585793693028,0.6117216117216117,0.5279503105590062,0.5219411929561272,0.8141730692136142,0.8795778588316225,0.6894969902809609,0.6851729983575295,0.2568272505164656
1375,88a30d35fb8140e99c6e5d11dcdd1304,TA0159,1,22.3,16.0,6.300000000000001,0.7315711615389553,0.2857142857142857,0.6459627329192545,0.27991578306921094,0.8359458272300844,0.7771877373908432,0.6194797428418113,0.6343311860397555,0.5045203869451225
1380,0a3a59914ae842828b950243c5027739,TA5751,1,26.8,26.8,0.0,0.6833759581483416,0.706959706959707,0.35403726708074534,0.6577145233481757,0.5470761594314735,0.9409456585499908,0.7145843097899602,0.7472395750981465,0.2897209146593662
1381,5681ff384266439db615c8f3d75b432d,TA0160,1,20.2,16.1,4.099999999999998,0.5248081416017751,0.5586080586080585,0.3788819875776397,0.4759873379488093,0.5573283465851948,0.914776141606124,0.6877581855319541,0.6665344965279355,0.2749669427239195
1384,aad88b8ee4454c8dbda99fef06cc14cb,TA0477,1,16.1,20.4,4.299999999999997,0.4850701208570623,0.5256410256410257,0.6956521739130435,0.47697973067992916,0.7539255694859426,0.8798703481419409,0.6387930659923451,0.3974632249949416,0.21172879781481194
1389,dcc286223fcb481ea38ee14c16e257e0,TA5751,1,26.8,26.8,0.0,0.7225946808065224,0.6007326007326007,0.5341614906832298,0.5149166982981713,0.8079946021773703,0.8790068397453644,0.6794384278979131,0.6691231483015608,0.2573551149639039
1392,5bd54146a6e747c98fbf10e1e674a955,TA433,0,17.7,26.8,9.100000000000001,0.5278078553039953,0.4798534798534798,0.9596273291925466,0.5747204717282045,0.4650219037734815,0.9415251938600626,0.7805924228609353,0.17841524109383355,0.31738114550671304
1400,921bb3ec168c442295908421495f474b,TA0154,1,22.9,20.4,2.5,0.8936748823569496,0.553113553113553,0.8136645962732918,0.6752794092735198,0.34926111382178293,0.9618903694258004,0.5760194978262727,0.20172292495922606,0.3345507829586213
1401,895ec8348a2c43fd9d1e9e6c5ca1ee26,TA433,0,17.7,26.8,9.100000000000001,0.5255043028814677,0.4487179487179487,0.9254658385093166,0.5687562781506948,0.37145666640792907,0.951530808849634,0.7215687409382785,0.19663127517984402,0.29649129404685803
1403,cd60b6bb141e452a842eda9932aa6862,TA5751,1,26.8,16.0,10.8,0.727972921968469,0.5256410256410257,0.686335403726708,0.45227325579335176,0.8885204046144033,0.8432205576922488,0.6627229805055228,0.5213836706067633,0.26272353475471
1404,ea0a52ef7e994cfc869ed13f667bfc8f,TA5751,1,26.8,16.1,10.7,0.7167619958425915,0.608058608058608,0.562111801242236,0.5199731201406063,0.8177768480817387,0.8784071564259947,0.685482461402237,0.6299581496724019,0.2505899899937697
1408,78fa58112a4f480f8016e982dd7f5473,TA5751,1,26.8,26.8,0.0,0.7366048347814758,0.576923076923077,0.6428571428571428,0.49097837050319393,0.8952717510280466,0.8545009788993833,0.6966539484086309,0.578206907063234,0.25766882585064405
1412,a2aaa04022944719aa3ceea017a73a09,TA0432,0,14.3,26.8,12.5,0.42138852886827266,0.3205128205128205,0.4906832298136645,0.3685555888809492,0.321432586368413,0.9343877594350848,0.3902490338027176,0.41528369954309174,0.2673285933535879
1420,ed2dbb173ae545bd873b63c1157f424e,TA0440,1,16.0,26.8,10.8,0.4833725429213746,0.631868131868132,0.6366459627329193,0.7065910817826492,0.40658646379598107,0.9589860296485684,0.7245983918005328,0.3028924986932814,0.308882534193434
1423,8c8f641480844b7088a7dc78a402b71d,TA5751,1,26.8,14.3,12.5,0.718239046802378,0.5238095238095238,0.6832298136645962,0.4532491474302428,0.8886645325226914,0.8435290721331974,0.6625396645050721,0.5233525123161894,0.2618064705021227
1424,bbd766d6d48e486081fb9b5a9d1c07d4,TA5751,1,26.8,26.8,0.0,0.6549991327877631,0.7124542124542125,0.3913043478260869,0.6310420911709785,0.6452700529484818,0.9260516513674448,0.712130664170342,0.7536786870542601,0.2770953689681605
1425,2e52e63532794e1c84199b3f4346f910,TA433,0,17.7,16.1,1.5999999999999979,0.5326751616800964,0.456043956043956,0.9254658385093166,0.5743345999862385,0.363550553245219,0.9528751853494386,0.7224538691886986,0.1976619794808575,0.2992477082502989
1428,0018b76693a14e20bce3027ff67dc055,TA5751,1,26.8,26.8,0.0,0.7284622571016417,0.5274725274725275,0.6832298136645962,0.45414158160978435,0.8980852963344983,0.8415967889452199,0.6688429461341552,0.532343604970258,0.2587939212080147
1430,1c225fe35e654169b366b28233ba9f75,TA0432,0,14.3,26.8,12.5,0.45830084794665066,0.33150183150183143,0.5062111801242236,0.4016868243575402,0.27178422686401105,0.9460895005316696,0.4037721770631375,0.40126242805866486,0.2768308031760337
1433,a49d00cd3e484986a67c9204b7131a91,TA0427,0,18.9,13.5,5.399999999999999,0.52119955072912,0.478021978021978,0.422360248447205,0.43683817456221985,0.6851459009939345,0.8832006654021131,0.5644944074396192,0.7468807078041072,0.3131979861028045
1434,9362148df2f34d5f92a067223f31d4e9,TA5751,1,26.8,26.8,0.0,0.6999983269499794,0.553113553113553,0.6645962732919255,0.4690473585106536,0.915264703725434,0.8427580356617096,0.6899525830268132,0.5614304340540465,0.2624797498398825
1439,75f32f5066784e29a8f9b20e0e3aa07c,TA5751,1,26.8,17.7,9.100000000000001,0.7159491139074639,0.5238095238095238,0.6925465838509317,0.45055153585256724,0.894902277972828,0.8410812050104433,0.6629062965059733,0.5200204071527016,0.2549750149128211
1449,084c04e684af4c85aed5e11200e96319,TA433,0,17.7,24.0,6.300000000000001,0.5544003270269042,0.5036630036630035,0.9503105590062111,0.610710310227447,0.3610979815155232,0.9561644614050666,0.7745928697290871,0.18161941669013748,0.2950710505975385
1450,0ad6c6054ea54c78bc6e67360194b506,TA5751,1,26.8,22.9,3.900000000000002,0.6999942349785073,0.5567765567765567,0.6614906832298135,0.47357056230175876,0.9121469206770918,0.8450380711005525,0.6916469074033447,0.5632539006798215,0.2640581749941356
1451,84f6cb9aa90f40559bba1a8ea1b54d7c,TA332,1,20.4,26.8,6.400000000000002,0.4231485215331821,0.18681318681318682,0.4440993788819876,0.22113904409055352,0.27030103154973717,0.9156852036262422,0.1759266693927911,0.5742153128636932,0.4792258522727273
1452,e1e9ca2c1f2c460089e8e063ed13367d,TA0432,0,14.3,16.1,1.8000000000000007,0.4250050612487674,0.26007326007326004,0.8819875776397514,0.38163535046340813,0.47061761169667715,0.911539803358654,0.45296509297567256,0.2756859186888754,0.2426721979829769
1454,28c453e41fcd498a9b0a1675e1204d81,TA332,1,20.4,20.4,0.0,0.39060487634114655,0.1776556776556777,0.45341614906832295,0.22191464840743025,0.23927219619731155,0.9223776855639032,0.16022215725815447,0.5391589336656909,0.4592035952407264
1458,8fb9d62cc5d141e5a79c3dd34e512356,TA5751,1,26.8,16.8,10.0,0.7323232931844377,0.5659340659340658,0.6521739130434783,0.47866717911731527,0.9085613030877335,0.8475738259231608,0.6941504279059878,0.5659951384437439,0.260576815172259
1459,9e672989467845299fa4b46337aefe41,TA5751,1,26.8,16.8,10.0,0.7225595495839674,0.5311355311355311,0.6770186335403727,0.45466919352012614,0.9086064883493037,0.8392558119300723,0.6731167231376387,0.5426314532799673,0.26235715864640696
1464,1e3c3e7ef9b14532b7987edebaaefc07,TA5751,1,26.8,26.8,0.0,0.7174193161822322,0.5201465201465202,0.6832298136645962,0.44832684986653926,0.8751932223851129,0.8450079402930825,0.651703357747746,0.5210864496631843,0.2502435823507188
1468,31062375de4b41e4a82a9178e30079ce,TA5751,1,26.8,24.0,2.8000000000000007,0.6860706039682993,0.6923076923076924,0.42546583850931674,0.6044419041691548,0.6842285384808982,0.9169932248916974,0.70575145041695,0.7490261400533057,0.27309064420329104
1476,421b03788b9e41b189216750d9fb3fff,TA5751,1,26.8,26.8,0.0,0.7074385223775781,0.5238095238095238,0.6801242236024845,0.4491580396001935,0.8770849011813948,0.8448487731772285,0.6530310501233763,0.5212500692257599,0.25466815757443817
1482,0b23bd1d34084f87b19a376fca11db62,TA0440,1,16.0,20.4,4.399999999999999,0.44955714464344293,0.6336996336996338,0.6739130434782608,0.7221900104173734,0.39174448562736386,0.9612850893577536,0.7173025980448875,0.2888676325211782,0.30073282876270985
1483,ce994c47ec8744aabf6ef5c28a24156b,TA0440,1,16.0,26.8,10.8,0.517097063562896,0.631868131868132,0.6366459627329193,0.7065910817826492,0.40658646379598107,0.9589860296485684,0.7245983918005328,0.3028924986932814,0.308882534193434
1484,468d176057f34cb0a0a8323fe1d6a017,TA0477,1,16.1,26.8,10.7,0.44872458531026244,0.28205128205128205,0.6894409937888197,0.23365258543322542,0.9296458212840817,0.7012076165581866,0.620249853105997,0.6707984699909827,0.5593339057345564
1486,02ec95d8ed4440c6afe107259fc8f7a6,TA977,0,16.8,26.8,10.0,0.4032116983848761,0.43772893772893773,0.826086956521739,0.5621872560039521,0.33113608496805125,0.9552261169858164,0.6313454079880823,0.15358903891590336,0.17250261611527007
1489,4787a2e311a34c96b9fa55a980dd0f45,TA0441,1,13.5,26.8,13.3,0.24146385204638027,0.09706959706959706,0.5900621118012422,0.25167029946365627,0.16401083995877974,0.9418595685709052,0.16342749001076706,0.41719333103898604,0.4051351351351352
1494,89dfd57e34f745739f0429d5d3aa8bdb,TA5751,1,26.8,27.2,0.3999999999999986,0.6835911644247028,0.7252747252747253,0.36024844720496896,0.6537360672191114,0.6061151350249305,0.9337269903202948,0.6998278294094102,0.7420595095011385,0.2822592172595508
1497,bba407e629bf49de9fc2a7b1668892eb,TA332,1,20.4,16.8,3.599999999999998,0.6355137998795943,0.478021978021978,0.7267080745341614,0.5873695124407937,0.30242462878618626,0.9600769270410122,0.6176573718584031,0.19732675287482837,0.3206780954457497
1500,a27c3fdfb90b48baa1aba588885198c7,TA5751,1,26.8,26.8,0.0,0.7013008754031651,0.6355311355311356,0.5062111801242236,0.5447109047957205,0.7863444691151289,0.8899290902960313,0.6984871084131381,0.7040348841326757,0.2575587486903158
1503,904d0f1a7f4d4614a89c877f39f0cf56,TA433,0,17.7,24.2,6.5,0.30546467049694875,0.39010989010989006,0.6024844720496894,0.23942574711216302,0.716722553159062,0.7956727284750221,0.646190849113583,0.2251500159320322,0.18690374422978287
1509,7b3dc831c7df4564b8806866bdfb106a,TA433,0,17.7,26.8,9.100000000000001,0.4964814323202625,0.43772893772893773,0.9285714285714286,0.547427238768771,0.4245905385331302,0.9433573176212344,0.7341308238239694,0.18803531916601912,0.3085466266675177
1513,9b120f1b7ea148ea93a99887ae475ce7,TA0440,1,16.0,16.0,0.0,0.45877968940439356,0.6391941391941393,0.6677018633540373,0.722329635060848,0.392824282617684,0.9612033426143824,0.7240484437991808,0.2891870411585422,0.2988297454259639
1515,8902b475a41842bdb9c61abbf2bf1c28,TA0440,1,16.0,20.4,4.399999999999999,0.4639068540266769,0.6355311355311356,0.6739130434782608,0.7213087885198081,0.3942369395252301,0.9610193905984128,0.7218356231731302,0.2866049074938325,0.30072499318615425
1516,d18cad6601b6416dab16cf6de26785bd,8440,1,24.0,26.8,2.8000000000000007,0.5028213862356508,0.16117216117216115,0.2080745341614907,0.19912716615866743,0.2394786536143252,0.9171231280516684,0.16634975699687937,0.8110513527030278,0.4766816679278346
1519,d48a784e87f241a7a539798c28c0f1e7,TA0438,1,13.9,25.3,11.4,0.5556592180959412,0.5183150183150184,0.1925465838509317,0.5556678429161411,0.22222769078505078,0.9653733908936636,0.4828891661101493,0.7060355343524324,0.2738406294247303
1520,68a7c053bad249fca802d0ad3fc939c3,TA332,1,20.4,26.8,6.400000000000002,0.7485822122284949,0.44688644688644685,0.9906832298136645,0.6441069383028847,0.31556198932981294,0.9627973105973732,0.5673070509500466,0.1657327091908043,0.2596267289908649
1523,0eedf2e957cf43908c59e297cd137854,CG1746,1,24.6,20.4,4.200000000000003,0.5357476153584098,0.031135531135531136,0.9285714285714286,0.2727549957194999,0.5719072041470481,0.8578083721616504,0.46975647249237173,0.5666643392763372,0.3679537827619897
1529,29a9d31834f346af952f666a8ab7d4cd,CG1741,0,27.2,26.8,0.3999999999999986,0.6247750286248999,0.7344322344322344,0.5745341614906831,0.8424373977837868,0.2676985929476632,0.9759113344547644,0.718219178047141,0.18638916279663265,0.034497131368606875
1532,1baaa2427fa148f1908b3d03e98e426e,TA5751,1,26.8,26.8,0.0,0.7152524421625865,0.5256410256410257,0.6832298136645962,0.45036621587122827,0.885393613571793,0.8432946780309308,0.6574881431273105,0.5229003408423282,0.2572808372102173
1536,699ae56756764ce4b0e346c56eacb884,TA5751,1,26.8,20.4,6.400000000000002,0.6949955424799581,0.7142857142857143,0.3633540372670807,0.6462370603258322,0.5859643244925077,0.9352438410684276,0.6923487196533142,0.7360613731392488,0.2766834631241411
1537,7bf0d28fe8674ad591e396cb8db23dc1,TA0432,0,14.3,26.8,12.5,0.41586296475769685,0.2802197802197802,0.7236024844720497,0.3522427234802161,0.46938424293311054,0.9054152950649732,0.4488301516001645,0.3356282063734636,0.2744666048237477
1538,81522dbd813c44ea84b657edf9b546a2,TA0159,1,22.3,26.8,4.5,0.7907125601014868,0.2857142857142857,0.5031055900621118,0.2908711345459557,0.8173899401989047,0.7904910301431108,0.4491154569662079,0.8458979374127785,0.5438899609567832
1539,d1ac9f4c54624d3f843c6e7ce36a7833,TA5751,1,26.8,26.8,0.0,0.7219350773552136,0.5256410256410257,0.686335403726708,0.45227325579335176,0.8885204046144033,0.8432205576922488,0.6627229805055228,0.5213836706067633,0.26272353475471
1540,1c1e9ddde3a8483a8f05369175e55758,TA433,0,17.7,26.8,9.100000000000001,0.5157292441037715,0.4725274725274725,0.9627329192546583,0.5769392342445093,0.46031413709172053,0.9423238769101308,0.7638953985997361,0.17620842663214353,0.31636239382993264
1543,c3e77f5d78314eff97a31fd15a3db551,TA433,0,17.7,27.2,9.5,0.5039082204429572,0.4706959706959707,0.9472049689440993,0.5665188990152602,0.45387850634814786,0.9419495087488522,0.7694654162270167,0.18797134857449782,0.3104008601204657
1544,3be37b45cf5c48269000e1994652a5a7,TA433,0,17.7,16.1,1.5999999999999979,0.4855569617580367,0.4413919413919414,0.9192546583850931,0.5534662161515355,0.4049729431452813,0.9463055219989818,0.7292311666948252,0.1915082238887591,0.3025265535576057
1546,dbe5cd5677c14cff83cd9e90328ca9a7,TA5751,1,26.8,26.8,0.0,0.7171463905321471,0.5293040293040293,0.6801242236024845,0.45453168440155267,0.9016132337024954,0.8408900991238517,0.6692855102593653,0.5337374209677327,0.26159295109970176
1548,b6310c82c1fa4651a75d6a35f15c2661,TA332,1,20.4,27.2,6.800000000000001,0.526185733447335,0.19047619047619047,0.40993788819875776,0.21321412914655447,0.37758094018833466,0.8882490897222932,0.19547542302634358,0.7042458690927272,0.5191827797723504
1549,f73090d6157e4ce591395aba579e7127,TA0440,1,16.0,24.0,8.0,0.45264306641002433,0.5183150183150184,0.5527950310559006,0.5784222172002013,0.3588333426984994,0.953726736590356,0.6162798045997482,0.3344806482402367,0.322398014580425
1557,e28d27e624274d599fe4c7984a435a69,TA5863,0,27.7,22.3,5.399999999999999,0.35018025072608644,0.30952380952380953,0.22670807453416153,0.25489695093098175,0.3256269700220126,0.9119242629358588,0.23894106255243153,0.8197004533047886,0.504178917115391
1566,ff51e7e77e8b43d78106a96e50f7be54,TA5870,1,25.0,26.8,1.8000000000000007,0.5998943600902089,0.42490842490842484,0.7329192546583851,0.45951374554371294,0.5043664254473514,0.9203498630456008,0.5668276405624537,0.20132797931713164,0.15103713475734695
1573,f77ced438d714a918588bf2b00b70581,TA332,1,20.4,26.8,6.400000000000002,0.6411439285351843,0.46153846153846156,0.7329192546583851,0.56920572141594,0.3045072189448581,0.958501246236324,0.6079654414762568,0.18988377912834686,0.3204107118079645
1575,bf54211ac78641dbb932255a1629f73b,TA0427,0,18.9,14.3,4.599999999999998,0.6011414049326331,0.6538461538461539,0.5900621118012422,0.6144863106234731,0.591036769651893,0.9308030076021324,0.8214916383807134,0.4547814137531595,0.2028340289586232
1582,843b886191094f929d63435129ee2a30,TA347,0,20.4,26.8,6.400000000000002,0.5678706537389691,0.4084249084249084,0.9378881987577639,0.5633562950643164,0.3306297485160511,0.9553773250241956,0.5323835709203761,0.13784271908340007,0.2104810303568068
1583,807f665425d549ba90fa37299f00fbb5,TA0477,1,16.1,16.1,0.0,0.4636019422401912,0.2875457875457875,0.6832298136645962,0.23885725268310698,0.9260195224302872,0.7078695038874492,0.6310861598633228,0.6761519167234892,0.5679144863365982
1587,a99bdfc5a308437f94812dcdd5328512,2840,0,25.3,16.0,9.3,0.4132375540626532,0.5934065934065934,0.2919254658385093,0.6404299444722313,0.2778552517750743,0.9658050640011486,0.5025506981303929,0.6692654774768875,0.2949546907674928
1590,dfe7b4c3b0c24fe9bcd3c1baafebd896,TA5751,1,26.8,26.8,0.0,0.6869257172332413,0.7252747252747253,0.3633540372670807,0.6543936781346275,0.6090683768876517,0.9334529884484848,0.6993852652842001,0.7486158191777491,0.28837845280259805
1594,d18ae4a23c204285b0fcaaf6a15f6899,TA5751,1,26.8,20.4,6.400000000000002,0.6846234547830712,0.7142857142857143,0.3633540372670807,0.6462370603258322,0.5859643244925077,0.9352438410684276,0.6923487196533142,0.7360613731392488,0.2766834631241411
1595,26e5d9dff7d84cc3a9d4390983666143,TA0185,0,22.8,17.7,5.100000000000001,0.5462549314303411,0.4706959706959707,0.9378881987577639,0.6522077062542903,0.22184739360768757,0.9709452203379748,0.5630332739465631,0.06777753317367641,0.3057612785703839
1596,d9f869e1e4fa44528e3c32bbd21bfdf8,TA5751,1,26.8,26.8,0.0,0.6869257172332413,0.7252747252747253,0.3633540372670807,0.6543936781346275,0.6090683768876517,0.9334529884484848,0.6993852652842001,0.7486158191777491,0.28837845280259805
1597,c1c5360dec7c4393a537467ab46a3a7f,TA433,0,17.7,13.9,3.799999999999999,0.5166411813318821,0.4633699633699634,0.9347826086956521,0.5830260224900395,0.3569173277886708,0.9543187233095634,0.7306347911947639,0.1949033617249185,0.2972719879740753
1598,8893cec5da144ec09ab50a86b1851a2b,TA5751,1,26.8,26.8,0.0,0.7295785280973677,0.5238095238095238,0.6832298136645962,0.4532491474302428,0.8886645325226914,0.8435290721331974,0.6625396645050721,0.5233525123161894,0.2618064705021227
1605,ca61cb45adbd4c3a9ee4166d7c014a71,TA0160,1,20.2,26.8,6.600000000000001,0.5027307938404562,0.5366300366300366,0.44720496894409933,0.4491439713596008,0.5895420237643239,0.904153752057586,0.6976334319145512,0.6030387083357055,0.2867540029112082
1607,8e4da25110d84276b014b50cb638bb16,TA0477,1,16.1,26.8,10.7,0.008790160045315354,0.06227106227106227,0.0,0.05544452281876555,0.029895971105550867,0.9307507402482196,0.0,0.9448158914640631,0.39843331547937866
1608,bb46a6372c8342b791645693e0de6ff8,TA5751,1,26.8,18.9,7.900000000000002,0.725935813256013,0.5293040293040293,0.6801242236024845,0.45577815167329827,0.8989871127929101,0.8419612996781485,0.6700947063854767,0.5306357566243013,0.2629799238691477
1609,e6a49f4cca4b4175974becf420d0292c,TA5751,1,26.8,26.8,0.0,0.7305331849755194,0.6062271062271062,0.593167701863354,0.5151770136372552,0.8445117033278111,0.8719984517824974,0.6932208192830924,0.6046831610586264,0.2538791247870927
1610,e46ca820a2b44d559090f23a81d88ca4,TA0432,0,14.3,17.7,3.3999999999999986,0.4475005765433688,0.2710622710622711,0.7515527950310559,0.34878315272127636,0.48710601875311865,0.9010937830107996,0.4259817099584997,0.32888794080215844,0.2617629108663431
